venue,year,paper_type,title,speaker,authors,affiliations,abstract,arxiv_ids,presentation_url,video_url,session_name,award,notes,scheduled_date,scheduled_time,duration_minutes
QIP,2024,regular,On the Pauli Spectrum of QAC0,Shivam Nadimpalli,Shivam Nadimpalli;Natalie Parham;Francisca Vasconcelos;Henry Yuen,,,,,https://www.youtube.com/watch?v=4_5RllPC-tI,,,yt_match=0.88,,,
QIP,2024,regular,Quantum speedups for linear programming via interior point methods,Simon Apers,Simon Apers;Sander Gribling,,,,,https://www.youtube.com/watch?v=5mxt2OX3OOc,,,yt_match=0.92,,,
QIP,2024,regular,Quantum chi-squared tomography and mutual information testing,Steve Flammia,Steve Flammia;Ryan O'Donnell,,,,,https://www.youtube.com/watch?v=hPufgtTq_yY,,,yt_match=0.77,,,
QIP,2024,regular,Analysis of SoS Relaxations for the Quantum Rotor Model,Sujit Rao,Sujit Rao,,,,,https://www.youtube.com/watch?v=CYsTuYYxPos,,,yt_match=0.91,,,
QIP,2024,regular,Unifying speed limit and Lieb-Robinson bound: Wisdom from optimal transport,Tan Van Vu,Tan Van Vu;Tomotaka Kuwahara;Keiji Saito,,,,,https://www.youtube.com/watch?v=8HDJw6ic2LA,,,yt_match=0.92,,,
QIP,2024,regular,Approaching the Quantum Singleton Bound with Approximate Error Correction,Thiago Bergamaschi,Thiago Bergamaschi;Louis Golowich;Sam Gunn,,,,,https://www.youtube.com/watch?v=lzxTE2z1zBE,,,yt_match=0.77,,,
QIP,2024,regular,A tight and general finite-size security proof for quantum key distribution,Thomas van Himbeeck,Thomas van Himbeeck;Peter Brown,,,,,https://www.youtube.com/watch?v=U_sDxUp0Ufc,,,yt_match=0.80,,,
QIP,2024,regular,Geometrically Local Quantum and Classical Codes from Subdivision,Ting-Chun Lin,Ting-Chun Lin;Adam Wills;Min-Hsiu Hsieh,,,,,https://www.youtube.com/watch?v=QDKyYtfAuNk,,,yt_match=0.90,,,
QIP,2024,regular,A new operator extension of strong subadditivity of quantum entropy,Ting-Chun Lin,Ting-Chun Lin;Isaac Kim;Min-Hsiu Hsieh,,,,,,,,,,,
QIP,2024,regular,Clustering of conditional mutual information and quantum Markov structure at arbitrary temperatures,Tomotaka Kuwahara,Tomotaka Kuwahara,,,,,,,,,,,
QIP,2024,regular,Trade-offs between Entanglement and Communication,Uma Girish,Uma Girish;Srinivasan Arunachalam,,,,,https://www.youtube.com/watch?v=xzVxdxIHyvQ,,,yt_match=0.91,,,
QIP,2024,regular,The Power of Adaptivity in Quantum Query Algorithms,Uma Girish,Uma Girish;Avishay Tal;Kewen Wu;Makrand Sinha,,,,,https://www.youtube.com/watch?v=eHCrgScE-uY,,,yt_match=0.75,,,
QIP,2024,regular,A Quantum Speed-Up for Approximating the Top Eigenvector of a Matrix,Yanlin Chen,Yanlin Chen;András Gilyén;Ronald de Wolf,,,,,https://www.youtube.com/watch?v=PfUpTdrx5rA,,,yt_match=0.92,,,
QIP,2024,regular,Exact Steering Bound for Two-Qubit Werner States,Yujie Zhang,Yujie Zhang;Eric Chitambar,,,,,https://www.youtube.com/watch?v=wpyylCre2qc,,,yt_match=0.92,,,
QIP,2024,regular,Quantum Uncertainty Principles for Measurements with Interventions,Yunlong Xiao,Yunlong Xiao;Yuxiang Yang;Ximing Wang;Liu Qing;Mile Gu,,,,,https://www.youtube.com/watch?v=UEbYXWjzT2E,,,yt_match=0.90,,,
QIP,2024,regular,Black-Hole Radiation Decoding is Quantum Cryptography,Zvika Brakerski,Zvika Brakerski,,,,,https://www.youtube.com/watch?v=CP7aj1OVgKk,,,yt_match=0.91,,,
