venue,year,paper_type,title,speaker,authors,affiliations,abstract,arxiv_ids,presentation_url,video_url,session_name,award,notes,scheduled_date,scheduled_time,duration_minutes
QIP,2010,regular,Improved extractors against bounded quantum storage,Thomas Vidick,Anindya De;Thomas Vidick,,,0911.4680,,http://www.multimedia.ethz.ch/conferences/2010/qip/?doi=10.3930/ETHZ/AV-a567ab53-8028-4e08-b778-ff8c0b4ad0e8,,,,2010-01-20,10:25,20
QIP,2010,regular,Improving the security of quantum protocols via commit-and-open,Carolin Lunemann,Ivan Damgård;Serge Fehr;Carolin Lunemann;Louis Salvail;and Christian Schaffner,,,0902.3918,,http://www.multimedia.ethz.ch/conferences/2010/qip/?doi=10.3930/ETHZ/AV-4b4f3649-a7f6-409c-91cf-e97dee0db34f,,,,2010-01-20,11:10,30
QIP,2010,regular,Unconditional security from noisy quantum storage,Stephanie Wehner,Robert Koenig;Stephanie Wehner;and Juerg Wullschleger,,,0906.1030,,http://www.multimedia.ethz.ch/conferences/2010/qip/?doi=10.3930/ETHZ/AV-d5838576-ff88-4324-afd9-7f8f15f5e44a,,,,2010-01-20,11:45,30
QIP,2010,regular,Unitarity plus causality implies localizability,Vincent Nesme,Pablo Arrighi;Vincent Nesme;and Reinhard Werner,,,0711.3975,,http://www.multimedia.ethz.ch/conferences/2010/qip/?doi=10.3930/ETHZ/AV-a36c3559-c03d-4e4a-afde-f33c41338eb6,,,,2010-01-20,12:20,30
QIP,2010,invited,Quantum algorithms for linear systems of equations,Aram Harrow,Aram Harrow,,,0811.3171,,http://www.multimedia.ethz.ch/conferences/2010/qip/?doi=10.3930/ETHZ/AV-37c9a9ce-428f-40c7-964e-6a20c9ec9757,,,,2010-01-21,09:15,55
QIP,2010,regular,Stability of topological quantum memories in contact with a thermal bath,Stefano Chesi,Stefano Chesi;Beat Röthlisberger;Daniel Loss;Sergey Bravyi;and Barbara M. Terhal,,,0907.2807;0908.4264,,http://www.multimedia.ethz.ch/conferences/2010/qip/?doi=10.3930/ETHZ/AV-6f1af780-97d9-4a62-9580-ea46200b44bb,,,,2010-01-21,10:15,20
QIP,2010,regular,Quantum computation with Turaev-Viro codes,Robert Koenig,Robert Koenig;Greg Kuperberg;and Ben Reichardt,,,1002.2816,,http://www.multimedia.ethz.ch/conferences/2010/qip/?doi=10.3930/ETHZ/AV-51a757a4-df10-4377-a083-d1e7d1723e3c,,,,2010-01-21,11:10,30
QIP,2010,regular,Tight noise thresholds for quantum computation with perfect stabilizer operations,Mark Howard,Mark Howard;Wim van Dam,,,0907.3189,,http://www.multimedia.ethz.ch/conferences/2010/qip/?doi=10.3930/ETHZ/AV-87c3d3eb-74eb-4b86-a88b-2264ac115d42,,,,2010-01-21,11:45,20
QIP,2010,regular,A simple approach to approximate quantum error correction,Hui Khoon Ng,Prabha Mandayam;Hui Khoon Ng,,,0909.0931,,http://www.multimedia.ethz.ch/conferences/2010/qip/?doi=10.3930/ETHZ/AV-d85ede37-e274-4eab-a316-2d0f337f3195,,,,2010-01-21,12:10,20
QIP,2010,regular,Random quantum satisfiability: statistical mechanics of disordered quantum optimization,Roderich Moessner,Sergey Bravyi;Cristopher Moore;Alexander Russell;Christopher Laumann;Andreas Läuchli;Roderich Moessner;Antonello Scardicchio;and Shivaji Sondhi,,,0903.1904;0907.1297,,,,,,2010-01-21,15:00,30
QIP,2010,invited,A quantum Lovász Local Lemma,Julia Kempe,Julia Kempe,,,0911.1696,,http://www.multimedia.ethz.ch/conferences/2010/qip/?doi=10.3930/ETHZ/AV-1e8e6e58-1238-4fc8-b0f0-482f0e385af1,,,,2010-01-21,15:35,55
QIP,2010,invited,Silver Quantum Cryptography,Conference dinner >> After dinner speech by Gilles Brassard (University of Montreal).,Conference dinner >> After dinner speech by Gilles Brassard (University of Montreal).,,,,,,,,,2010-01-21,19:00,180
QIP,2010,regular,Information causality,Marcin Pawlowski,Marcin Pawlowski,,,0905.2292,,http://www.multimedia.ethz.ch/conferences/2010/qip/?doi=10.3930/ETHZ/AV-b1cc7571-3c54-4247-8910-062cbed7118b,,,,2010-01-22,09:15,20
QIP,2010,regular,Local quantum measurement and relativity imply quantum correlations,Sergio Boixo,Salman Beigi;Sergio Boixo;Matthew Elliot;and Stephanie Wehner,,,0910.3952,,http://www.multimedia.ethz.ch/conferences/2010/qip/?doi=10.3930/ETHZ/AV-ebfa1fae-8768-408b-8ad6-4644917b80d5,,,,2010-01-22,09:40,20
QIP,2010,regular,All reversible dynamics in maximally non-local theories are trivial,Markus Mueller,David Gross;Markus Mueller;Roger Colbeck;and Oscar Dahlsten,,,0910.1840,,http://www.multimedia.ethz.ch/conferences/2010/qip/?doi=10.3930/ETHZ/AV-9f5ec93f-5440-4483-ae78-a89f29e772c7,,,,2010-01-22,10:05,20
QIP,2010,regular,Measurements incompatible in quantum theory cannot be measured jointly in any other no-signaling theory,Michael Wolf,Michael Wolf;David Perez-Garcia;and Carlos Fernandez,,,0905.2998,,http://www.multimedia.ethz.ch/conferences/2010/qip/?doi=10.3930/ETHZ/AV-e1fc1ab0-6e78-4315-b36c-cf94b2da8327,,,,2010-01-22,11:00,20
QIP,2010,regular,Laying the quantum and classical embedding problems to rest,Toby Cubitt,Toby Cubitt;Jens Eisert;and Michael Wolf,,,0908.2128,,http://www.multimedia.ethz.ch/conferences/2010/qip/?doi=10.3930/ETHZ/AV-ce5b6296-01b4-45b6-8a09-646e396b2665,,,,2010-01-22,11:25,30
QIP,2010,regular,Quantum interactive proofs with short messages,Peter Shor,Salman Beigi;Peter Shor;and John Watrous,,,1004.0411,,http://www.multimedia.ethz.ch/conferences/2010/qip/?doi=10.3930/ETHZ/AV-a9328975-e0bf-4ab2-b095-9578f987c779,,,,2010-01-22,12:00,20
QIP,2010,invited,New evidence that quantum mechanics is hard to simulate on classical computers,Scott Aaronson,Scott Aaronson,,,0910.4698,,http://www.multimedia.ethz.ch/conferences/2010/qip/?doi=10.3930/ETHZ/AV-40685d5c-12c4-4a19-a878-e49b9407a08f,,,,2010-01-22,14:45,55
QIP,2010,regular,No strong parallel repetition with entangled and non-signaling provers,Oded Regev,Julia Kempe;Oded Regev,,,0911.0201,,http://www.multimedia.ethz.ch/conferences/2010/qip/?doi=10.3930/ETHZ/AV-07817cfe-fed5-4831-90ba-6878cc7cef8e,,,,2010-01-22,15:45,20
QIP,2010,regular,Zero-error channel capacity and simulation assisted by non-local correlations,William Matthews,Toby Cubitt;Debbie Leung;William Matthews;and Andreas Winter,,,0911.5300,,http://www.multimedia.ethz.ch/conferences/2010/qip/?doi=10.3930/ETHZ/AV-28030ee7-279d-4107-8e7f-fe530cc52c73,,,,2010-01-22,16:30,20
QIP,2010,regular,Super-duper-activation of the zero-error quantum capacity,Toby Cubitt,Jianxin Chen;Toby Cubitt;Aram Harrow;and Graeme Smith,,,0912.2737;0906.2547,,http://www.multimedia.ethz.ch/conferences/2010/qip/?doi=10.3930/ETHZ/AV-765e0eab-1855-4fdc-803d-12e932e45d2d,,,,2010-01-22,16:55,20
