venue,year,paper_type,title,speaker,authors,affiliations,abstract,arxiv_ids,presentation_url,video_url,session_name,award,notes,scheduled_date,scheduled_time,duration_minutes
QIP,2021,regular,Classifying unitary dynamics with approximate light cones in one dimension,Freek Witteveen,Daniel Ranard;Freek Witteveen;Michael Walter,Stanford University | University of Amsterdam | University of Amsterdam,"Abstract Unitary dynamics with a strict causal cone (or ""light cone"") have been studied extensively, under the name of locality preserving unitaries (LPUs) or quantum cellular automata. In particular, LPUs in one dimension have been completely classified by an index theory. Physical systems often exhibit only approximate causal cones; Hamiltonian evolutions on the lattice satisfy Lieb-Robinson bounds rather than strict locality. This motivates us to study approximately locality preserving unitaries (ALPUs). We show that the index theory is robust and completely extends to one-dimensional ALPUs. As a consequence, we achieve a converse to the Lieb-Robinson bounds: any ALPU of index zero can be exactly generated by some time-dependent, quasi-local Hamiltonian in constant time. For the special case of finite chains with open boundaries, any unitary satisfying the Lieb-Robinson bound may be generated by such a Hamiltonian. We also discuss some results on the stability of operator algebras which may be of independent interest. Session 1C Stage C",,,https://www.youtube.com/watch?v=Zvn19AwCsmA,,,yt_match=0.76,2021-02-02,09:30,30
QIP,2021,regular,The Quantum Supremacy Tsirelson Inequality,William Kretschmer,William Kretschmer,University of Texas at Austin,"Abstract A leading proposal for verifying near-term quantum supremacy experiments on noisy random quantum circuits is linear cross-entropy benchmarking. For a quantum circuit $C$ on $n$ qubits and a sample $z \in \{0,1\}^n$, the benchmark involves computing $|\langle z|C|0^n \rangle|^2$, i.e. the probability of measuring $z$ from the output distribution of $C$ on the all zeros input. Under a strong conjecture about the classical hardness of estimating output probabilities of quantum circuits, no polynomial-time classical algorithm given $C$ can output a string $z$ such that $|\langle z|C|0^n\rangle|^2$ is substantially larger than $\frac{1}{2^n}$ (Aaronson and Gunn, 2019). On the other hand, for a random quantum circuit $C$, sampling $z$ from the output distribution of $C$ achieves $|\langle z|C|0^n\rangle|^2 \approx \frac{2}{2^n}$ on average (Arute et al., 2019). In analogy with the Tsirelson inequality from quantum nonlocal correlations, we ask: can a polynomial-time quantum algorithm do substantially better than $\frac{2}{2^n}$? We study this question in the query (or black box) model, where the quantum algorithm is given oracle access to $C$. We show that, for any $\varepsilon \ge \frac{1}{\mathrm{poly}(n)}$, outputting a sample $z$ such that $|\langle z|C|0^n\rangle|^2 \ge \frac{2 + \varepsilon}{2^n}$ on average requires at least $\Omega\left(\frac{2^{n/4}}{\mathrm{poly}(n)}\right)$ queries to $C$, but not more than $O\left(2^{n/3}\right)$ queries to $C$, if $C$ is either a Haar-random $n$-qubit unitary, or a canonical state preparation oracle for a Haar-random $n$-qubit state. We also show that when $C$ samples from the Fourier distribution of a random Boolean function, the naive algorithm that samples from $C$ is the optimal 1-query algorithm for maximizing $|\langle z|C|0^n\rangle|^2$ on average.",,,https://www.youtube.com/watch?v=RrZ3Xk5v_MQ,,,yt_match=0.93,2021-02-02,08:30,30
QIP,2021,regular,A Parallel Repetition Theorem for the GHZ Game,Justin Holmgren,Justin Holmgren;Ran Raz,NTT Research | Princeton University,"Abstract We prove that parallel repetition of the (3-player) GHZ game reduces the value of the game polynomially fast to~0. That is, the value of the GHZ game repeated in parallel $t$ times is at most $t^{-\Omega(1)}$. Previously, only a bound of $\approx \frac{1}{\alpha(t)}$, where $\alpha$ is the inverse Ackermann function, was known (Verbitsky '96). The GHZ game was recently identified by Dinur, Harsha, Venkat and Yuen as a multi-player game where all existing techniques for proving strong bounds on the value of the parallel repetition of the game fail. Indeed, to prove our result we use a completely new proof technique. Dinur, Harsha, Venkat and Yuen speculated that progress on bounding the value of the parallel repetition of the GHZ game may lead to further progress on the general question of parallel repetition of multi-player games. They suggested that the strong correlations present in the GHZ question distribution represent the ``hardest instance'' of the multi-player parallel repetition problem. Another motivation for studying the parallel repetition of the GHZ game comes from the field of quantum information. The GHZ game, first introduced by Greenberger, Horne and Zeilinger, is a central game in the study of quantum entanglement and has been studied in numerous works. For example, it is used for testing quantum entanglement and for device-independent quantum cryptography. In such applications a game is typically repeated to reduce the probability of error, and hence bounds on the value of the parallel repetition of the game may be useful.",,,https://www.youtube.com/watch?v=scLOrmhGOQI,,,yt_match=0.94,2021-02-02,09:00,30
QIP,2021,regular,The PPT-squared conjecture holds for all Choi type maps,Satvik Singh,Satvik Singh;Ion Nechita,"Department of Physical Sciences, Indian Institute of Science Education and Research, Mohali | Université de Toulouse","Abstract In the rapidly developing field of Quantum technologies, the task of entanglement distribution between two parties occupies a central stage in many important protocols. However, as the distance between the two parties increases, the error probability in any transmission channel gets larger, resulting in degradation of the quality of the distributed entanglement. To overcome this problem, quantum repeater devices are used. The basic idea of such a device is to split up the long transmission channel into shorter manageable segments, each of which can be provided with high fidelity entangled states. Then, the well-known entanglement swapping technique can be used to transfer the entanglement from the intermediate segments to the ends of the long channel. A key conjecture in this regard was proposed by M. Christandl, which states that all PPT entangled states are useless from the perspective of repeater devices, since the swapping of entanglement in such states inevitably leads to a separable state. The conjecture admits an equivalent formulation in terms of linear maps, where it amounts to saying that the composition of any two PPT maps (these are the maps which are both completely positive and completely copositive) is entanglement-breaking. In the present work, we prove that this conjecture holds for all linear maps which are covariant under the diagonal unitary group’s action. Many salient examples like the Choi-type maps, Schur multipliers, Classical maps, etc. lie in this class. Our proof relies on a generalization of the matrix-theoretic notion of factor width for pairwise completely positive matrices, as well as on our previous characterization of the aforementioned class of maps. Hence, in a nutshell, our research proves the unsuitability of a large class of states from the perspective of repeater protocols and thus significantly contributes to the solution of a long-standing open problem in quantum information theory.",,,https://www.youtube.com/watch?v=-TgKgPnLnb4,,,yt_match=0.85,2021-02-02,09:30,30
QIP,2021,regular,10:00 - 10:30 | The XZZX surface code,Benjamin Brown,Pablo Bonilla Ataides;David Tuckett;Stephen Bartlett;Steven Flammia;Benjamin Brown,University of Sydney | University of Sydney | The University of Sydney | AWS | University of Sydney,"Abstract We show that a variant of the surface code---the XZZX code---offers remarkable performance for fault-tolerant quantum computation. The error threshold of this code matches what can be achieved with random codes (hashing) for \emph{every} single-qubit Pauli noise channel; it is the first explicit code shown to have this universal property. We present numerical evidence that the threshold even exceeds this hashing bound for an experimentally relevant range of noise parameters. Focusing on the common situation where qubit dephasing is the dominant noise, we show that this code has a practical, high-performance decoder and surpasses all previously known thresholds in the realistic setting where syndrome measurements are unreliable. We go on to demonstrate the favorable sub-threshold resource scaling that can be obtained by specializing a code to exploit structure in the noise. We show that it is possible to maintain all of these advantages when we perform fault-tolerant quantum computation. We finally suggest some small-scale experiments that could exploit noise bias to reduce qubit overhead in two-dimensional architectures. The complete version of this paper can be found at https://arxiv.org/abs/2009.07851.",,,https://www.youtube.com/watch?v=cIj4Dp9C-BY,,,yt_match=0.61,2021-02-02,,
QIP,2021,regular,Fault-tolerant coding for quantum communication,Alexander Müller-Hermes,Alexander Müller-Hermes;Matthias Christandl,Claude Bernard University of Lyon 1 | University of Copenhagen,"Abstract Designing encoding and decoding circuits to reliably send messages over many uses of a noisy channel is a central problem in communication theory. When studying the optimal transmission rates achievable with asymptotically vanishing error it is usually assumed that these circuits can be implemented using noise-free gates. While this assumption is satisfied for classical machines in many scenarios, it is not expected to be satisfied in the near term future for quantum machines where decoherence leads to faults in the quantum gates. As a result, fundamental questions regarding the practical relevance of quantum channel coding remain open. By combining techniques from fault-tolerant quantum computation with techniques from quantum communication, we initiate the study of these questions. We introduce fault-tolerant versions of quantum capacities quantifying the optimal communication rates achievable with asymptotically vanishing total error when the encoding and decoding circuits are affected by gate errors with small probability. Our main results are threshold theorems for the classical and quantum capacity: For every quantum channel $T$ and every $\epsilon>0$ there exists a threshold $p(\epsilon,T)$ for the gate error probability below which rates larger than $C-\epsilon$ are fault-tolerantly achievable with vanishing overall communication error, where $C$ denotes the usual capacity. Our results are not only relevant in communication over large distances, but also on-chip, where distant parts of a quantum computer might need to communicate under higher levels of noise than affecting the local gates. Session 2B Stage B",,,https://www.youtube.com/watch?v=FXnmgV5pi5Y,,,yt_match=0.91,2021-02-02,15:00,30
QIP,2021,regular,Emergent classicality in multipartite channels,Daniel Ranard,Daniel Ranard;Xiao-Liang Qi,Stanford University | Stanford University,"Abstract In a quantum measurement process, classical information about the measured system spreads throughout the environment. Meanwhile, quantum information about the system becomes inaccessible to local observers. Here we prove a result about quantum channels indicating that an aspect of this phenomenon is completely general. We show that for any evolution of the system and environment, for everywhere in the environment excluding an O(1)-sized region we call the ""quantum Markov blanket,"" any locally accessible information about the system must be approximately classical, i.e. obtainable from some fixed measurement. The result strengthens the earlier result of arXiv:1310.8640 in which the excluded region was allowed to grow with total environment size. It may also be seen as a new consequence of the principles of no-cloning or monogamy of entanglement. Our proof offers a constructive optimization procedure for determining the ""quantum Markov blanket"" region, as well as the effective measurement induced by the evolution. Alternatively, under channel-state duality, our result characterizes the marginals of multipartite states. Session 2C Stage C",,,https://www.youtube.com/watch?v=cxbNYy8Ht7E,,,yt_match=0.93,2021-02-02,15:00,30
QIP,2021,regular,Optimal State Transfer and Entanglement Generation in Power-law Interacting Systems,Minh Tran,Minh Tran;Abhinav Deshpande;Andrew Guo;Andrew Lucas;Alexey Gorshkov,QuICS/University of Maryland | QuICS/JQI/University of Maryland | QuICS/JQI/University of Maryland | University of Colorado Boulder | Joint Quantum Institute (JQI),"Abstract We present an optimal protocol for encoding an unknown qubit state into a multiqubit Greenberger-Horne-Zeilinger-like state and, consequently, transferring quantum information in large systems exhibiting power-law ($1/r^\alpha$) interactions. For all power-law exponents $\alpha$ between $d$ and $2d+1$, where $d$ is the dimension of the system, the protocol yields a polynomial speedup for $\alpha>2d$ and a superpolynomial speedup for $\alpha\leq 2d$, compared to the state of the art. For all $\alpha>d$, the protocol saturates the Lieb-Robinson bounds (up to subpolynomial corrections), thereby establishing the optimality of the protocol and the tightness of the bounds in this regime. The protocol has a wide range of applications, including in quantum sensing, quantum computing, and preparation of topologically ordered states.",,,https://www.youtube.com/watch?v=QK9GmmqgEpQ,,,yt_match=0.71,2021-02-02,15:00,30
QIP,2021,regular,Secure Software Leasing and Implications to Quantum Copy-Protection and Obfuscation,Prabhanjan Ananth,Gorjan Alagic;Prabhanjan Ananth;Zvika Brakerski;Yfke Dulek;Rolando La Placa;Christian Schaffner,"QuICS | UC Santa Barbara | Weizmann Institute of Science | QuSoft, University of Amsterdam | MIT | QuSoft, University of Amsterdam","Abstract In quantum copy-protection, an adversary who is given a quantum state computing a function f cannot produce two (possibly entangled) quantum states that each individually compute f. No constructions for copy-protection are known in the plain model. We consider a weaker notion, secure software leasing (SSL), where it is only impossible to produce two copies that can both compute f using the honest evaluation algorithm. We show the following: (1) SSL is possible for a subclass of evasive functions, assuming the existence of post-quantum indistinguishability obfuscators and hardness of LWE; (2) SSL is impossible in general, assuming hardness of LWE. The second statement has important implications for existing quantum-cryptographic notions: in particular, it implies the impossibility of quantum copy-protection for arbitrary unlearnable functions, and impossibility of quantum virtual-black-box obfuscation of classical circuits.",,,https://www.youtube.com/watch?v=bm9zwl8b-Dw,,,yt_match=0.61,2021-02-02,15:30,30
QIP,2021,invited,Secure Computation is in MiniQCrypt,James Bartusek,James Bartusek;Andrea Coladangelo;Dakshita Khurana;Fermi Ma // Alex Bredariol Grilo;Huijia Lin;Fang Song;Vinod Vaikuntanathan,"LIP6, CNRS/Sorbonne Université | University of Washington | Portland State University | MIT // UC Berkeley | UC Berkeley | University of Illinois, Urbana Champaign | Princeton University and NTT Research","Abstract MiniQCrypt is a world where quantum-secure one-way functions exist, and quantum communication is possible. We construct an oblivious transfer (OT) protocol in MiniQCrypt that achieves simulation-security against malicious quantum polynomial-time adversaries, building on the foundational work of Bennett, Brassard, Crépeau and Skubiszewska (CRYPTO 1991). Combining the OT protocol with prior works, we obtain secure two-party and multi-party computation protocols also in MiniQCrypt. This is in contrast to the classical world, where it is widely believed that one-way functions alone do not give us OT.",,,https://www.youtube.com/watch?v=LoraeNGSlEs,,,parallel session: multiple papers presented in same slot; yt_match=0.89,2021-02-02,16:00,60
QIP,2021,regular,The Hidden Subgroup Problem for Infinite Groups,Greg Kuperberg,Greg Kuperberg,"Professor of Mathematics and Computer Science, UC Davis, USA","Abstract We consider the hidden subgroup problem (HSP) for infinite groups, beyond the celebrated original cases established by Shor and Kitaev. We prove that HSP is NP-hard in the rational numbers ℚ under addition, as well as for normal subgroups of a non-abelian free group F_k. We can show that HSP in the lattice ℤ^k is uSVP-hard with unary encoding of vectors. On the other hand, HSP in ℤ^k with standard binary encoding of vectors can be solved in BQP, uniformly in the dimension, generalizing the Shor-Kitaev algorithm to infinite-index hidden subgroups. HSP in any fixed, finitely generated, virtually abelian subgroup can also be solved in subexponential time using established quantum algorithms for the abelian hidden shift problem.",,,https://www.youtube.com/watch?v=HdUiO78bVdI,,,yt_match=0.94,2021-02-02,19:00,30
QIP,2021,regular,Quantum algorithms for escaping from saddle points,Jiaqi Leng,Chenyi Zhang;Jiaqi Leng;Tongyang Li,Tsinghua University | University of Maryland | Massachusetts Institute of Technology,"Abstract We initiate the study of quantum algorithms for escaping from saddle points with provable guarantee. Given a function $f:\R^{n}\to\R$, our quantum algorithm outputs an $\epsilon$-approximate local minimum using $\tilde{O}(\log^{2} n/\epsilon^{1.75})$ queries to the quantum evaluation oracle (i.e., the zeroth-order oracle). Compared to the classical state-of-the-art algorithm by Jin et al.~with $\tilde{O}(\log^{6} n/\epsilon^{1.75})$ queries to the gradient oracle (i.e., the first-order oracle), our quantum algorithm is polynomially better in terms of $n$ and matches its complexity in terms of $1/\epsilon$. Our quantum algorithm is built upon two techniques: First, we replace the classical perturbations in gradient descent methods by simulating quantum wave equations, which constitutes the polynomial speedup in $n$ for escaping from saddle points. Second, we show how to use a quantum gradient computation algorithm due to Jordan to replace the classical gradient queries in nonconvex optimization by quantum evaluation queries with the same complexity, extending the same result from convex optimization due to van Apeldoorn et al. and Chakrabarti et al. Finally, we also perform numerical experiments that support our quantum speedup.",,,https://www.youtube.com/watch?v=xbHqktWa354,,,yt_match=0.94,2021-02-02,19:30,30
QIP,2021,regular,Eliminating Intermediate Measurements in Space-Bounded Quantum Computation // Quantum Logspace Algorithm for Powering Matrices with Bounded Norm,Zachary Remscrim,Bill Fefferman;Zachary Remscrim // Uma Girish;Ran Raz;Wei Zhan,University of Chicago | University of Chicago // Princeton University | Princeton University | Princeton University,"Abstract A foundational result in the theory of quantum computation, known as the ``principle of safe storage,'' shows that it is always possible to take a quantum circuit and produce an equivalent circuit that makes all measurements at the end of the computation. While this procedure is time efficient, meaning that it does not introduce a large overhead in the number of gates, it uses extra ancillary qubits, and so is not generally space efficient. It is quite natural to ask whether it is possible to eliminate intermediate measurements without increasing the number of ancillary qubits. We give an affirmative answer to this question by exhibiting a procedure to eliminate all intermediate measurements that is simultaneously space efficient and time efficient. In particular, this shows that the definition of a space-bounded quantum complexity class is robust to allowing or forbidding intermediate measurements. A key component of our approach, which may be of independent interest, involves showing that the well-conditioned versions of many standard linear-algebraic problems may be solved by a quantum computer in less space than seems possible by a classical computer. // We give a quantum logspace algorithm for powering contraction matrices, that is, matrices with spectral norm at most 1. The algorithm gets as an input an arbitrary $n\times n$ contraction matrix $A$, and a parameter $T \leq \mathrm{poly}(n)$ and outputs the entries of $A^T$, up to (arbitrary) polynomially small additive error. The algorithm applies only unitary operators, without intermediate measurements. We show various implications and applications of this result: First, we use this algorithm to show that the class of quantum logspace algorithms with only quantum memory and with intermediate measurements is equivalent to the class of quantum logspace algorithms with only quantum memory without intermediate measurements. This shows that the deferred-measurement principle, a fundamental principle of quantum computing, applies also for quantum logspace algorithms (without classical memory). More generally, we give a quantum algorithm with space $O(S + \log T)$ that takes as an input the description of a quantum algorithm with quantum space $S$ and time $T$, with intermediate measurements (without classical memory), and simulates it unitarily with polynomially small error, without intermediate measurements. Since unitary transformations are reversible (while measurements are irreversible) an interesting aspect of this result is that it shows that any quantum logspace algorithm (without classical memory) can be simulated by a reversible quantum logspace algorithm. This proves a quantum analogue of the result of Lange, McKenzie and Tapp that deterministic logspace is equal to reversible logspace. Finally, we use our results to show non-trivial classical simulations of quantum logspace learning algorithms.",,,https://www.youtube.com/watch?v=pvCabvuuG1s,,,parallel session: multiple papers presented in same slot; yt_match=0.65,2021-02-02,20:00,30
QIP,2021,regular,Using Metrological Bounds in Quantum Error Correction,Aleksander Kubica,Aleksander Kubica;Rafał Demkowicz-Dobrzański,"AWS Center for Quantum Computing | Faculty of Physics, University of Warsaw","Abstract We present a simple proof of the approximate Eastin-Knill theorem, which connects the quality of a quantum error-correcting code (QECC) with its ability to achieve a universal set of transversal logical gates. Our derivation employs powerful bounds on the quantum Fisher information in generic quantum metrological protocols to characterize the QECC performance measured in terms of the worst-case entanglement fidelity. The theorem is applicable to a large class of decoherence models, including erasure and depolarizing noise. Our approach is unorthodox, as instead of following the established path of utilizing QECCs to mitigate noise in quantum metrological protocols, we apply methods of quantum metrology to explore the limitations of QECCs.",,,https://www.youtube.com/watch?v=jZxTpVK0Jvs,,,yt_match=0.95,2021-02-02,19:00,30
QIP,2021,regular,Fusion-based quantum computation,Mihir Pant,Sara Bartolucci;Patrick Birchall;Hector Bombin;Hugo Cable;Chris Dawson;Mercedes Gimeno-Segovia;Eric Johnston;Konrad Kieling;Naomi Nickerson;Mihir Pant;Fernando Pastawski;Terry Rudolph;Chris Sparrow,PsiQuantum Corp. | PsiQuantum Corp. | PsiQuantum Corp. | PsiQuantum Corp. | PsiQuantum Corp. | PsiQuantum Corp. | PsiQuantum Corp. | PsiQuantum Corp. | PsiQuantum Corp.,"Abstract We introduce fusion based quantum computing (FBQC) - a model of universal quantum computation in which entangling measurements, called fusions, are performed on the qubits of small constant sized entangled resource states. We introduce a stabilizer formalism for analyzing fault tolerance and computation in these schemes. This framework naturally captures the error structure that arises in certain physical systems, such as linear optics. FBQC can offer significant architectural simplifications, enabling hardware made up of many identical modules, and reducing classical processing requirements. We present two pedagogical examples of fault-tolerant schemes constructed in this framework and numerically evaluate their threshold under a general error model with measurement erasure and error, and a linear-optical error model with fusion failure and photon loss. In these schemes, fusion failures, as well as errors, are directly dealt with by the quantum error correction protocol. We find that tailoring the fault-tolerance framework to the physical system allows the scheme to have a higher threshold than schemes reported in literature. We present a ballistic scheme which can tolerate a 10.3% probability of suffering photon loss in each fusion.",,,https://www.youtube.com/watch?v=E_dD1XUTaq4,,,yt_match=0.93,2021-02-02,19:30,30
QIP,2021,regular,Subsystem codes with high thresholds by gauge fixing and reduced qubit overhead,Oscar Higgott,Oscar Higgott;Nikolas Breuckmann,University College London | University College London,"Abstract We introduce a technique that uses gauge fixing to significantly improve the quantum error correcting performance of subsystem codes. By changing the order in which check operators are measured, valuable additional information can be gained, and we introduce a new method for decoding which uses this information to improve performance. Applied to the subsystem toric code with three-qubit check operators, we increase the threshold under circuit-level depolarising noise from 0.67% to 0.81%. The threshold increases further under a circuit-level noise model with small finite bias, up to 2.22% for infinite bias. Furthermore, we construct families of finite-rate subsystem LDPC codes with three-qubit check operators and optimal-depth parity-check measurement schedules. To the best of our knowledge, these finite-rate subsystem codes outperform all known codes at circuit-level depolarising error rates as high as 0.2%, where they have a qubit overhead that is 4.3× lower than the most efficient version of the surface code and 5.1× lower than the subsystem toric code. Their threshold and pseudo-threshold exceeds 0.42% for circuit-level depolarising noise, increasing to 2.4% under infinite bias using gauge fixing.",,,https://www.youtube.com/watch?v=M44kcY7wRMU,,,yt_match=0.66,2021-02-02,20:00,30
QIP,2021,regular,Hamiltonian simulation in the low energy subspace,Burak Sahinoglu,Burak Sahinoglu;Rolando Somma,Los Alamos National Laboratory | Los Alamos National Laboratory,"Abstract We study the problem of simulating the dynamics of spin systems when the initial state is supported on a subspace of low energy of a Hamiltonian $H$. This is a central problem in physics with vast applications in many-body systems and beyond, where the interesting physics takes place in the low-energy sector. We analyze error bounds induced by product formulas that approximate the evolution operator and show that these bounds depend on an effective low-energy norm of $H$. We find improvements over the best previous complexities of product formulas that apply to the general case, and these improvements are more significant for long evolution times that scale with the system size and/or small approximation errors. To obtain these improvements, we prove novel exponentially-decaying upper bounds on the leakage to high-energy subspaces due to the product formula. Our results provide a path to a systematic study of Hamiltonian simulation at low energies, which will be required to push quantum simulation closer to reality.",,,https://www.youtube.com/watch?v=iz4jihYShEg,,,yt_match=0.94,2021-02-02,19:00,30
QIP,2021,regular,Fast estimation of outcome probabilities for quantum circuits,Hakop Pashayan,Hakop Pashayan;Oliver Reardon-Smith;Kamil Korzekwa;Stephen Bartlett,"Institute for Quantum Computing, University of Waterloo ; Perimeter Institute | Jagiellonian University | Jagiellonian University | The University of Sydney","Abstract We present two classical algorithms for the simulation of universal quantum circuits on n qubits constructed from c instances of Clifford gates and t arbitrary-angle Z-rotation gates such as T gates. Our algorithms complement each other by performing best in different parameter regimes. The Estimate algorithm produces an additive precision estimate of the Born rule probability of a chosen measurement outcome with the only source of run-time inefficiency being a linear dependence on the stabilizer extent (which scales like ≈1.17^t for T gates). Our algorithm is state-of-the-art for this task: as an example, in approximately 25 hours (on a standard desktop computer), we estimated the Born rule probability to within an additive error of 0.03, for a 50 qubit, 60 non-Clifford gate quantum circuit with more than 2000 Clifford gates. The Compute algorithm calculates the probability of a chosen measurement outcome to machine precision with run-time O(2^(t−r) (t−r)t) where r is an efficiently computable, circuit-specific quantity. With high probability, r is very close to min{t,n−w} for random circuits with many Clifford gates, where w is the number of measured qubits. Compute can be effective in surprisingly challenging parameter regimes, e.g., we can randomly sample Clifford+T circuits with n=55, w=5, c=10^5 and t=80 T-gates, and then compute the Born rule probability with a run-time consistently less than 104 seconds using a single core of a standard desktop computer. We provide a C+Python implementation of our algorithms.",,,https://www.youtube.com/watch?v=jwpPyjKIgNA,,,yt_match=0.95,2021-02-02,19:30,30
QIP,2021,regular,"Quasi-polynomial Time Approximation of Output Probabilities of Constant-depth, Geometrically-local Quantum Circuits",Matthew Coudron,Matthew Coudron;Nolan Coble,University of Maryland Computer Science/NIST | University of Maryland Mathematics,"Abstract We present a classical algorithm that, for any geometrically-local, constant-depth quantum circuit $C$, and any bit string $x \in \{0,1\}^n$, can compute the quantity $|\bra{0^{\otimes n}}C \ket{x}|^2$ to within any inverse-polynomial additive error in quasi-polynomial time. It is known that it is $\#P$-hard to compute this same quantity to within $2^{-n^2}$ additive error \cite{Mov19}. The previous best known algorithm for this problem used $O(2^{n^{1/3}}\poly(1/\epsilon))$ time to compute probabilities to within additive error $\epsilon$ \cite{BGM19}. Notably, the \cite{BGM19} paper included an elegant polynomial time algorithm for the same estimation task with 2D circuits, which makes a novel use of 1D Matrix Product States carefully tailored to the 2D geometry of the circuit in question. Surprisingly, it is not clear that it is possible to extend this use of MPS to address the case of 3D circuits in polynomial time. This raises a natural question as to whether the computational complexity of the 3D problem might be drastically higher than that of the 2D problem. In this work we address this question by exhibiting a quasi-polynomial time algorithm for the 3D case. In order to surpass the technical barriers encountered by previously known techniques we are forced to pursue a novel approach: Constructing a recursive sub-division of the given 3D circuit using carefully designed block-encodings.",,,https://www.youtube.com/watch?v=UiUBCDwiLuw,,,yt_match=0.72,2021-02-02,20:00,30
QIP,2021,invited,Quantum Computing at Baidu,"Runyao Duan , Director of Institute for Quantum Computing, Baidu Research","Runyao Duan , Director of Institute for Quantum Computing, Baidu Research",,"Abstract Quantum computing is believed to be the heart of the next-generation computing technology. Our mission at Baidu Research is to be a world-class Quantum Artificial Intelligence (AI) research strength, and to continuously integrate relevant quantum technologies into Baidu's core business. We have general interests in Quantum Information Science with three research priority topics: Quantum AI, Quantum Algorithm, and Quantum Architecture - altogether form the QAAA research plan. As a result of this plan, we develop the Baidu Quantum Platform (BQP), which currently contains three essential products: 1) Quantum Leaf, a cloud-native quantum computing platform; 2) Paddle Quantum, a quantum machine learning toolkit developed based on Baidu's deep learning platform PaddlePaddle; 3) Quanlse, a cloud-based platform for quantum control. With the help of BQP and its further development, we strive to explore more possibilities of quantum technology, to build a sustainable quantum ecosystem, and finally to achieve our vision that ""Everyone Can Quantum"".",,,https://www.youtube.com/watch?v=_C316RTbJ0Y,,,yt_match=0.92,2021-02-03,10:30,30
QIP,2021,invited,Co-designing quantum computers at IQM,"Bruno Taketani , IQM","Bruno Taketani , IQM",,"Abstract Quantum computers are set to revolutionise many fields. However, a full-fledged quantum computer is still a long term goal. IQM is invested in reaching quantum advantage faster via application specific, co-design quantum computers. In this talk, we will present recent updates on the technological development at IQM Quantum Computers in developing scalable superconducting quantum processors. We will discuss our implementation of digital-analog quantum algorithms as a promising route to improve circuit depth. On the broader scope, we will also present our latest results in qubit and quantum processor development.",,,https://www.youtube.com/watch?v=-KpZHUQkEEA,,,yt_match=0.94,2021-02-03,11:00,30
QIP,2021,invited,Application of quantum computing in the increasingly complex automotive value chain,"Dr. Johannes Klepsch , Product Owner Quantum Computing, BMW AG","Dr. Johannes Klepsch , Product Owner Quantum Computing, BMW AG",,"Abstract The complexity is increasing rapidly in many areas of the automotive industry. The design of an automobile involves many different engineering disciplines and various tradeoffs. The vehicle software and hardware system comprise millions of lines of code. Complex processes, such as manufacturing, logistics, distribution and sales, need to be handled. In all these domains, myriads of optimization problems arise. Quantum computing-based optimization approaches promise to overcome some of the inherent scalability limitations of classical systems. This presentation investigates quantum computing applications across the automotive value chain and evaluates their suitability for quantum-based methods.",,,https://www.youtube.com/watch?v=GIy26-s6whY,,,yt_match=0.76,2021-02-03,11:30,30
QIP,2021,regular,Circuit lower bounds for low-energy states of code Hamiltonians,Chinmay Nirkhe,Anurag Anshu;Chinmay Nirkhe,"University of California, Berkeley | University of California, Berkeley","Abstract The No Low-energy Trivial States (NLTS) conjecture of Freedman and Hastings (Quantum Information and Computation, 2014) -- which posits the existence of a local Hamiltonian with a super-constant circuit lower bound on the complexity of all low-energy states -- identifies a fundamental obstacle to the resolution of the quantum PCP conjecture. In this work, we provide new techniques based on entropic and local indistinguishability arguments that prove circuit lower bounds for all the low-energy states of local Hamiltonians arising from quantum error-correcting codes. For local Hamiltonians arising from nearly linear-rate and polynomial-distance LDPC stabilizer codes, we prove super-constant circuit lower bounds for the complexity of all states of energy o(n) (which can be viewed as an almost linear NLTS theorem). Such codes are known to exist and are not necessarily locally-testable, a property previously suspected to be essential for the NLTS conjecture. Curiously, such codes can also be constructed on a two-dimensional lattice, showing that low-depth states cannot accurately approximate the ground-energy in physically relevant systems.",,,https://www.youtube.com/watch?v=VTeQ4z4bzPc,,,yt_match=0.96,2021-02-03,15:00,30
