venue,year,paper_type,title,speaker,authors,affiliations,abstract,arxiv_ids,presentation_url,video_url,session_name,award,notes,scheduled_date,scheduled_time,duration_minutes
QIP,2013,plenary,“A multi-prover interactive proof for NEXP sound against entangled provers.”,Thomas Vidick,Thomas Vidick,,,1207.0550,wp-content/uploads/2012/01/vidick_MIP.pdf,http://conference.iiis.tsinghua.edu.cn/QIP2013/video/15.html,,,,2013-01-22,14:00,50
QIP,2013,regular,“Towards Perfect Completeness in QMA.”,Daniel Nagaj,Stephen Jordan;Hirotada Kobayashi;François Le Gall;Daniel Nagaj;and Harumichi Nishimura,,,1111.5306v2;1210.1290;1111.5306,wp-content/uploads/2012/01/NAGAJperfectQMAbeijing.pdf,http://conference.iiis.tsinghua.edu.cn/QIP2013/video/16.html,,,,2013-01-22,14:55,20
QIP,2013,invited,“Adversary Lower Bound for the k-sum Problem.”,Aleksandrs Belovs,Aleksandrs Belovs;Robert Spalek,,,1206.6528,wp-content/uploads/2012/01/Aleksandrs-Belovs_1.pdf,http://conference.iiis.tsinghua.edu.cn/QIP2013/video/17.html,,,,2013-01-22,15:40,30
QIP,2013,regular,“Improved Quantum Query Algorithms for Triangle Finding and Associativity Testing.” | Lecture | |,Miklos Santha,Troy Lee;Frederic Magniez;and Miklos Santha,,,1210.1014,wp-content/uploads/2012/01/Miklos-Santha.pdf,http://conference.iiis.tsinghua.edu.cn/QIP2013/video/18.html,,,,2013-01-22,16:15,20
QIP,2013,regular,“Learning-Graph-Based Quantum Algorithm for k-distinctness.”,Aleksandrs Belovs,Aleksandrs Belovs,,,1205.1534,wp-content/uploads/2012/01/Aleksandrs-Belovs_2.pdf,http://conference.iiis.tsinghua.edu.cn/QIP2013/video/19.html,,,,2013-01-22,16:40,20
QIP,2013,plenary,“Fully device inde­pendent quantum key distribution.”,Thomas Vidick,Thomas Vidick,,,1210.1810,wp-content/uploads/2012/01/DIQKD1.pdf,http://conference.iiis.tsinghua.edu.cn/QIP2013/video/20.html,,,,2013-01-23,09:00,50
QIP,2013,regular,“Unconditionally secure device-independent quantum key distribution with only two devices.”,Roger Colbeck,Jonathan Barrett;Roger Colbeck;and Adrian Kent,,,1209.0435,wp-content/uploads/2012/01/QIP2013new1.pdf,http://conference.iiis.tsinghua.edu.cn/QIP2013/video/21.html,,,,2013-01-23,09:55,20
QIP,2013,invited,“Full randomness from arbitrarily deterministic events.”,Rodrigo Gallego,Rodrigo Gallego;Lluis Masanes;Gonzalo de La Torre;Chirag Dhara;Le­andro Aolita;and Antonio Acin,,,1210.6514,wp-content/uploads/2012/01/Rodrigo-Gallego1.pdf,http://conference.iiis.tsinghua.edu.cn/QIP2013/video/22.html,,,,2013-01-23,10:40,30
QIP,2013,invited,“Complete Insecurity of Quantum Protocols for Classical Two-Party Computation.”,Matthias Christandl,Harry Buhrman;Matthias Christandl;and Christian Schaffner,,,1201.0849,wp-content/uploads/2012/01/CompleteInsecurityOfTwoPartyComputation_QIP2-small.pdf,http://conference.iiis.tsinghua.edu.cn/QIP2013/video/23.html,,,,2013-01-23,11:15,30
QIP,2013,invited,"“Summoning Information in Spacetime, or Where and When Can a Qubit Be?”",Patrick Hayden,Patrick Hayden;Alex May,,,1210.0913,wp-content/uploads/2012/01/BeijingQIP2013.pdf,http://conference.iiis.tsinghua.edu.cn/QIP2013/video/24.html,,,,2013-01-23,11:50,30
QIP,2013,regular,,Group Photo,Group Photo,,,,,,,,,2013-01-23,12:20,10
QIP,2013,plenary,“Quantum Algorithms for Quantum Field Theories.”,Stephen Jordan,Stephen Jordan,,,1111.3633,wp-content/uploads/2012/01/qipqft.pdf,http://conference.iiis.tsinghua.edu.cn/QIP2013/video/25.html,,,,2013-01-24,09:00,50
QIP,2013,regular,“Recoupling Coefﬁcients and Quantum Entropies.”,Mehmet Burak Sahinoglu,Matthias Christandl;Mehmet Burak Sahinoglu;and Michael Walter,,,1210.0463,wp-content/uploads/2012/01/Recoupling.pdf,http://conference.iiis.tsinghua.edu.cn/QIP2013/video/26.html,,,,2013-01-24,09:55,20
QIP,2013,invited,“Approximation Guarantees for the Quantum Local Hamiltonian Problem and Limitations for Quantum PCPs.” | Lecture | |,Fernando Brandão,Fernando Brandão;Aram Harrow,,,,wp-content/uploads/2012/01/Fernando.pdf,http://conference.iiis.tsinghua.edu.cn/QIP2013/video/27.html,,,,2013-01-24,10:40,30
QIP,2013,regular,“Resonating valence bond states in the PEPS formalism.”,Norbert Schuch,Norbert Schuch;Didier Poilblanc;Ignacio Cirac;and David Perez-Garcıa,,,1203.4816,wp-content/uploads/2012/01/Schuch.pdf,http://conference.iiis.tsinghua.edu.cn/QIP2013/video/28.html,,,,2013-01-24,11:15,20
QIP,2013,regular,“Spectral Bounds on the Con­vergence of Classical and Quantum Markov Chains.”,Oleg Szehr,Oleg Szehr;David Reeb;and Michael Wolf,,,1301.4827,wp-content/uploads/2012/01/Vortrag.pdf,http://conference.iiis.tsinghua.edu.cn/QIP2013/video/29.html,,,,2013-01-24,11:40,20
QIP,2013,plenary,“Prospects for Superconducting Qubits”,David DiVincenzo,David DiVincenzo,,,,wp-content/uploads/2012/01/David-DiVincenzo-1.pdf,http://conference.iiis.tsinghua.edu.cn/QIP2013/video/30.html,,,,2013-01-24,14:00,50
QIP,2013,regular,“Local topological order in­hibits thermal stability in 2D.”,Olivier Landon-Cardinal,Olivier Landon-Cardinal;David Poulin,,,1209.5750,wp-content/uploads/2012/01/Landon-Cardinal.pdf,http://conference.iiis.tsinghua.edu.cn/QIP2013/video/31.html,,,,2013-01-24,14:55,20
QIP,2013,regular,“Topological stabilizer codes with a power law energy barrier via welding.”,Kamil Michnicki,Kamil Michnicki,,,,wp-content/uploads/2012/01/Kamil-Michnicki.pdf,http://conference.iiis.tsinghua.edu.cn/QIP2013/video/32.html,,,,2013-01-24,15:40,20
QIP,2013,regular,“Symmetry protec­tion of measurement-based quantum computation in ground states.”,Stephen Bartlett,Dominic Else;Stephen Bartlett;and Andrew Doherty,,,1207.4805,wp-content/uploads/2012/01/Bartlett_QIP2013.pdf,http://conference.iiis.tsinghua.edu.cn/QIP2013/video/33.html,,,,2013-01-24,16:05,20
QIP,2013,invited,,Business meeting,Business meeting,,,,,,,,,2013-01-24,16:45,60
QIP,2013,regular,“Universal computation by multi-particle quantum walk.” | |,David Gosset,Andrew Childs;David Gosset;and Zachary Webb,,,1205.3782,,http://conference.iiis.tsinghua.edu.cn/QIP2013/video/36.html,,,,2013-01-25,09:00,20
QIP,2013,regular,“Negative Quasi-Probability as a Resource for Quantum Computation.”,Victor Veitch,Victor Veitch;Chris Ferrie;David Gross;and Joseph Emerson,,,1201.1256;1210.1783,wp-content/uploads/2012/01/Victor-Veitch_QIP2013.pdf,http://conference.iiis.tsinghua.edu.cn/QIP2013/video/37.html,,,,2013-01-25,09:25,20
QIP,2013,invited,“Limits on classical com­munication from quantum entropy power inequalities.”,Graeme Smith,Robert Konig;Graeme Smith,,,1205.3407,wp-content/uploads/2012/01/Graeme-Smith.pdf,http://conference.iiis.tsinghua.edu.cn/QIP2013/video/38.html,,,,2013-01-25,10:15,30
QIP,2013,regular,“Finite blocklength converse bounds for quantum channels.”,William Matthews,William Matthews;Stephanie Wehner,,,1210.4722,wp-content/uploads/2012/01/Matthews-QIP-2013-talk.pdf,http://conference.iiis.tsinghua.edu.cn/QIP2013/video/39.html,,,,2013-01-25,10:50,20
QIP,2013,regular,“Hierarchy of Information Quantities for the Finite Block Length Analysis of Quantum Tasks”; merged with,Marco Tomamichel,Marco Tomamichel;Masahito Hayashi,,,1208.1478;1208.1400,wp-content/uploads/2012/01/Marco-Tomamichel.pdf,http://conference.iiis.tsinghua.edu.cn/QIP2013/video/40.html,,,,2013-01-25,11:15,20
QIP,2013,invited,“Weak multiplicativity for random quantum channels.”,Ashley Montanaro,Ashley Montanaro,,,1112.5271,wp-content/uploads/2012/01/Ashley-Montanaro.pdf,http://conference.iiis.tsinghua.edu.cn/QIP2013/video/41.html,,,,2013-01-25,11:40,30
QIP,2013,plenary,“Exponential Decay of Correlations Implies Area Law.”,Fernando Brandão,Fernando Brandão,,,1206.2947,wp-content/uploads/2012/01/QIP2013arealaw.pdf,http://conference.iiis.tsinghua.edu.cn/QIP2013/video/42.html,,,,2013-01-25,14:20,50
QIP,2013,invited,“An area law and sub-exponential algorithm for 1D systems.”,Zeph Landau,Zeph Landau;Umesh Vazirani;Itai Arad;and Alexei Kitaev,,,1301.1162,wp-content/uploads/2012/01/Zeph-Landau.pdf,http://conference.iiis.tsinghua.edu.cn/QIP2013/video/43.html,,,,2013-01-25,15:15,30
